7.008177542355691644e-05 9.940804525007500558e-01 8.421554406640461821e+01
7.110674979762114688e-05 9.940373215427437126e-01 8.360455823046686419e+01
7.214671483739183179e-05 9.939938763374748243e-01 8.299799209571938263e+01
7.320188978743170211e-05 9.939501145494376022e-01 8.239581306032960129e+01
7.427249709884367894e-05 9.939060339263644517e-01 8.179799013557567378e+01
7.535876247616866194e-05 9.938616321051629843e-01 8.120449127201754891e+01
7.646091492496782873e-05 9.938169067731208450e-01 8.061528555926270201e+01
7.757918680010150714e-05 9.937718555516106278e-01 8.003034166228826507e+01
7.871381385471418830e-05 9.937264760814886744e-01 7.944962895243224921e+01
7.986503528993520802e-05 9.936807659538507975e-01 7.887311660636260058e+01
8.103309380530786298e-05 9.936347227795806480e-01 7.830077449420605262e+01
8.221823564995446977e-05 9.935883441282097328e-01 7.773257240014208946e+01
8.342071067449062126e-05 9.935416275349761017e-01 7.716848013289745722e+01
8.464077238369838434e-05 9.934945705449798048e-01 7.660846805710207263e+01
8.587867798997008101e-05 9.934471707046397260e-01 7.605250697186238540e+01
8.713468846753367060e-05 9.933994254949957137e-01 7.550056732890516287e+01
8.840906860747048065e-05 9.933513323940226236e-01 7.495261997709349089e+01
8.970208707353925890e-05 9.933028888695569769e-01 7.440863607072060404e+01
9.101401645881496247e-05 9.932540923700354796e-01 7.386858696087983844e+01
9.234513334315674503e-05 9.932049403298203183e-01 7.333244425402153865e+01
9.369571835151655284e-05 9.931554301567059317e-01 7.280017967495768971e+01
9.506605621309937530e-05 9.931055592344614213e-01 7.227176509981291019e+01
9.645643582139085711e-05 9.930553249334139743e-01 7.174717266930565529e+01
9.786715029506079684e-05 9.930047246210808032e-01 7.122637489346925577e+01
9.929849703975830678e-05 9.929537556188077208e-01 7.070934420246339869e+01
1.007507778108107232e-04 9.929024152363891131e-01 7.019605331014463445e+01
1.022242987768394532e-04 9.928507007721555366e-01 6.968647520897320646e+01
1.037193705843057832e-04 9.927986094938334727e-01 6.918058297963943915e+01
1.052363084230018394e-04 9.927461386749242278e-01 6.867835014427146234e+01
1.067754320924978157e-04 9.926932855274284151e-01 6.817975001877130126e+01
1.083370660695625438e-04 9.926400472961505184e-01 6.768475661144839250e+01
1.099215395765690468e-04 9.925864211417294580e-01 6.719334352344230865e+01
1.115291866509011379e-04 9.925324042468613994e-01 6.670548494327886146e+01
1.131603462153743837e-04 9.924779937576369004e-01 6.622115510047478892e+01
1.148153621496884023e-04 9.924231868351127694e-01 6.574032872500174562e+01
1.164945833629223669e-04 9.923679805639699092e-01 6.526298024067364167e+01
1.181983638670924987e-04 9.923123720474891218e-01 6.478908460313141404e+01
1.199270628517841398e-04 9.922563583267816067e-01 6.431861660234426381e+01
1.216810447598760383e-04 9.921999364987905690e-01 6.385155185648090992e+01
1.234606793643714404e-04 9.921431035599662662e-01 6.338786549981796270e+01
1.252663418463540834e-04 9.920858565052707023e-01 6.292753301993525383e+01
1.270984128740827365e-04 9.920281923454483675e-01 6.247053038142621517e+01
1.289572786832440354e-04 9.919701080163162432e-01 6.201683330096784630e+01
1.308433311583780438e-04 9.919116004546013610e-01 6.156641785745432571e+01
1.327569679154951910e-04 9.918526665984116475e-01 6.111926048018540314e+01
1.346985923859008209e-04 9.917933033166589363e-01 6.067533741544957593e+01
1.366686139012472472e-04 9.917335075150669477e-01 6.023462552504952328e+01
1.386674477798274915e-04 9.916732760085925635e-01 5.979710133490880253e+01
1.406955154141334451e-04 9.916126056285619050e-01 5.936274183329715015e+01
1.427532443596928470e-04 9.915514932063356213e-01 5.893152433421983005e+01
1.448410684252064912e-04 9.914899354732185088e-01 5.850342577578430792e+01
1.469594277640028492e-04 9.914279292089800411e-01 5.807842376912776672e+01
1.491087689668318429e-04 9.913654711498611771e-01 5.765649594541810075e+01
1.512895451560134657e-04 9.913025579954138911e-01 5.723762001107297692e+01
1.535022160809658594e-04 9.912391864481254755e-01 5.682177401192166144e+01
1.557472482151285977e-04 9.911753531264118067e-01 5.640893576185317215e+01
1.580251148543043770e-04 9.911110547043809893e-01 5.599908375519135006e+01
1.603362962164390365e-04 9.910462877845925833e-01 5.559219633597604115e+01
1.626812795428602104e-04 9.909810489419060842e-01 5.518825198909689789e+01
1.650605592009974601e-04 9.909153347390549094e-01 5.478722943589764327e+01
1.674746367886047324e-04 9.908491417262147438e-01 5.438910762575687841e+01
1.699240212395063099e-04 9.907824664075464138e-01 5.399386553388649190e+01
